ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_055008,2025-09-09 00:17:56,CUST_02656,non_profit,in_app,api_integration,how_to,medium,in_progress,platinum,I need help setting up api integration for my team.,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,4,0,desktop_app,
TCKT_055106,2025-09-02 05:08:55,CUST_07277,small_business,phone_transcript,mobile_app,feature_request,high,in_progress,gold,Our team needs more advanced options for mobile app.,Thanks for your feature suggestion. We are prioritizing this and will update you as soon as possible.,,,0,negative,0,1,api_client,APAC
TCKT_055177,2025-09-21 11:47:21,CUST_01243,education,in_app,analytics_dashboard,bug,high,open,standard,The analytics dashboard feature is not saving my changes.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,,,0,positive,4,1,web,
TCKT_055300,2025-09-14 07:52:44,CUST_04786,small_business,web_form,api_integration,how_to,low,closed_no_action,gold,I need help setting up api integration for my team.,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,82.05,0,positive,5,0,web,EU
TCKT_055315,2025-09-04 07:04:31,CUST_01178,small_business,in_app,notifications,how_to,medium,on_hold,gold,How can I export my data from the notifications section?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,,,0,very_positive,5,0,api_client,LATAM
TCKT_055415,2025-09-15 06:03:39,CUST_06914,non_profit,phone_transcript,billing,account_access,low,resolved,gold,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,39.76,0,negative,2,0,web,
TCKT_055416,2025-09-09 01:52:18,CUST_07348,individual,phone_transcript,data_export,bug,medium,resolved,standard,The page keeps crashing whenever I try to open the data export section.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,41.99,0,neutral,3,0,api_client,
TCKT_055437,2025-09-12 10:47:28,CUST_08765,enterprise,phone_transcript,billing,bug,low,on_hold,standard,The page keeps crashing whenever I try to open the billing section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,1,positive,0,0,web,
TCKT_055445,2025-09-27 12:54:50,CUST_01017,enterprise,phone_transcript,login_auth,account_access,low,on_hold,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,,,0,neutral,0,0,ios,
TCKT_055578,2025-09-08 01:08:01,CUST_00564,enterprise,chat,mobile_app,bug,low,resolved,standard,The page keeps crashing whenever I try to open the mobile app section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Patched the bug and deployed a fix to production.,28.57,0,positive,4,0,desktop_app,LATAM
TCKT_055600,2025-09-20 01:48:57,CUST_00135,non_profit,in_app,notifications,security_concern,medium,resolved,gold,I noticed a suspicious login on my account.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",16.53,0,negative,2,0,desktop_app,LATAM
TCKT_055608,2025-09-04 00:12:33,CUST_04985,non_profit,phone_transcript,mobile_app,billing_problem,high,in_progress,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,,,0,neutral,4,1,android,MEA
TCKT_055619,2025-09-27 21:15:25,CUST_01700,non_profit,phone_transcript,api_integration,other,low,resolved,gold,"Something seems off, can you please check my workspace?",Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Provided general guidance and confirmed the issue was resolved.,26.92,0,negative,2,0,android,LATAM
TCKT_055685,2025-09-24 15:39:04,CUST_07500,education,email,data_export,security_concern,low,on_hold,standard,There seems to be a vulnerability in the data export functionality.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,,,0,neutral,4,0,desktop_app,EU
TCKT_055701,2025-09-01 17:46:27,CUST_03654,small_business,in_app,notifications,security_concern,high,resolved,standard,We need details about your data encryption and compliance.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",3.35,0,very_negative,2,0,ios,MEA
TCKT_055812,2025-09-24 02:47:41,CUST_00238,individual,in_app,notifications,billing_problem,medium,resolved,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Adjusted the invoice and issued a refund where applicable.,19.47,0,negative,3,1,android,MEA
TCKT_055872,2025-09-15 14:31:48,CUST_04351,non_profit,in_app,billing,how_to,urgent,resolved,gold,How can I export my data from the billing section?,Happy to help with your question. This has been escalated to our on-call team for immediate attention.,Provided step-by-step instructions and relevant documentation.,1.56,0,negative,3,1,ios,MEA
TCKT_055890,2025-09-15 19:59:23,CUST_03915,small_business,email,login_auth,feature_request,low,resolved,gold,It would be great to have login auth support in your product.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,41.02,0,very_positive,0,1,ios,
TCKT_055892,2025-09-30 00:01:30,CUST_01375,education,phone_transcript,mobile_app,bug,high,in_progress,standard,I am seeing an error message when I click on mobile app.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,,,0,negative,3,0,web,MEA
TCKT_055898,2025-09-03 22:52:52,CUST_02512,individual,in_app,billing,account_access,low,on_hold,gold,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,,,0,neutral,3,0,ios,LATAM
TCKT_055900,2025-09-17 06:37:23,CUST_02296,education,email,mobile_app,account_access,medium,on_hold,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,4,0,android,EU
TCKT_055916,2025-09-16 18:02:32,CUST_03363,education,in_app,billing,how_to,low,resolved,standard,Can you explain how to configure billing properly?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Provided step-by-step instructions and relevant documentation.,63.87,0,neutral,4,0,web,MEA
TCKT_056023,2025-09-01 01:52:22,CUST_07274,enterprise,chat,data_export,performance,low,resolved,standard,Queries in the data export module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,23.23,0,positive,0,1,web,
TCKT_056054,2025-09-30 01:26:33,CUST_03679,small_business,web_form,notifications,performance,medium,resolved,gold,The notifications page is very slow and takes a long time to load.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,12.16,0,positive,5,1,android,EU
TCKT_056092,2025-09-09 08:07:18,CUST_06316,individual,web_form,billing,other,high,on_hold,standard,I need help but I'm not sure which category this fits in.,Thanks for contacting support. We are prioritizing this and will update you as soon as possible.,,,0,neutral,3,0,api_client,MEA
TCKT_056096,2025-09-22 10:24:11,CUST_08984,individual,phone_transcript,mobile_app,bug,medium,resolved,standard,The page keeps crashing whenever I try to open the mobile app section.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,31.69,0,neutral,0,0,ios,
TCKT_056135,2025-09-13 22:10:00,CUST_04511,education,phone_transcript,billing,how_to,high,resolved,standard,I need help setting up billing for my team.,Happy to help with your question. We are prioritizing this and will update you as soon as possible.,Provided step-by-step instructions and relevant documentation.,12.67,0,neutral,4,0,api_client,APAC
TCKT_056188,2025-09-03 06:52:08,CUST_07827,non_profit,email,analytics_dashboard,billing_problem,low,closed_no_action,gold,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,114.72,0,neutral,0,0,desktop_app,LATAM
TCKT_056216,2025-09-05 04:26:37,CUST_02571,enterprise,web_form,api_integration,how_to,high,resolved,standard,Can you explain how to configure api integration properly?,Happy to help with your question. We are prioritizing this and will update you as soon as possible.,Provided step-by-step instructions and relevant documentation.,21.76,0,negative,2,0,android,
TCKT_056291,2025-09-01 18:03:00,CUST_06812,non_profit,email,api_integration,feature_request,medium,resolved,standard,Can you add an option to customize api integration?,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Captured the request and added it to the product backlog.,17.66,0,neutral,4,0,desktop_app,APAC
